Year,Month,Day,Time,North,South,East,West,Central
2013,6,28,1200,60,54,55,54,51
2013,6,28,1300,60,54,54,54,51
2013,6,28,1400,59,53,53,53,51
2013,6,28,1500,59,53,53,52,51
2013,6,28,1600,58,53,53,52,51
2013,6,28,1700,58,52,53,52,50
2013,6,28,1800,57,51,53,51,50
2013,6,28,1900,57,50,53,51,50
2013,6,28,2000,57,50,53,51,50
2013,6,28,2100,56,49,53,51,49
2013,6,28,2200,57,50,52,52,49
2013,6,28,2300,57,51,52,53,50
2013,6,29,0000,70,66,70,62,62
2013,6,29,0100,58,54,53,55,51
2013,6,29,0200,58,55,54,56,52
2013,6,29,0300,58,56,55,56,53
2013,6,29,0400,58,57,56,57,53
2013,6,29,0500,59,58,57,57,54
2013,6,29,0600,60,59,58,57,54
2013,6,29,0700,61,60,59,58,55
2013,6,29,0800,62,61,60,58,56
2013,6,29,0900,63,62,60,59,56
2013,6,29,1000,64,63,62,59,57
2013,6,29,1100,65,64,63,60,58
2013,6,29,1200,66,64,63,60,58
2013,6,29,1300,66,64,64,59,59
2013,6,29,1400,67,64,65,60,59
2013,6,29,1500,67,64,65,60,59
2013,6,29,1600,67,64,65,60,59
2013,6,29,1700,68,64,64,60,59
2013,6,29,1800,68,64,64,60,59
2013,6,29,1900,69,65,65,60,60
2013,6,29,2000,69,66,66,61,60
2013,6,29,2100,70,66,68,61,61
2013,6,29,2200,70,66,69,61,61
2013,6,29,2300,70,66,69,61,61
2013,6,30,0000,50,53,52,50,49
2013,6,30,0100,71,66,70,62,62
2013,6,30,0200,71,67,71,63,62
2013,6,30,0300,71,68,71,63,63
2013,6,30,0400,71,68,71,64,63
2013,6,30,0500,70,68,71,64,63
2013,6,30,0600,69,68,71,64,64
2013,6,30,0700,69,69,70,65,64
2013,6,30,0800,69,69,70,65,64
2013,6,30,0900,69,69,70,65,64
2013,6,30,1000,69,68,68,64,64
2013,6,30,1100,67,67,67,63,62
2013,6,30,1200,65,66,66,62,61
2013,6,30,1300,64,65,65,62,60
2013,6,30,1400,62,64,64,61,59
2013,6,30,1500,61,63,63,60,58
2013,6,30,1600,60,62,62,59,57
2013,6,30,1700,59,61,61,58,56
2013,6,30,1800,57,60,61,57,55
2013,6,30,1900,55,59,60,56,54
2013,6,30,2000,54,57,58,55,53
2013,6,30,2100,53,56,55,54,52
2013,6,30,2200,52,55,54,53,51
2013,6,30,2300,51,54,53,51,50
2013,7,1,0000,48,35,33,33,32
2013,7,1,0100,48,52,50,48,47
2013,7,1,0200,47,50,48,45,45
2013,7,1,0300,46,46,45,43,42
2013,7,1,0400,44,43,41,40,40
2013,7,1,0500,42,40,38,37,37
2013,7,1,0600,42,37,36,35,35
2013,7,1,0700,41,34,33,32,32
2013,7,1,0800,39,31,31,31,29
2013,7,1,0900,37,28,29,31,27
2013,7,1,1000,36,28,28,31,26
2013,7,1,1100,38,29,29,31,27
2013,7,1,1200,40,30,31,31,29
2013,7,1,1300,41,32,32,32,30
2013,7,1,1400,43,34,34,33,32
2013,7,1,1500,45,35,35,35,33
2013,7,1,1600,46,36,36,35,34
2013,7,1,1700,46,37,36,35,34
2013,7,1,1800,47,37,35,34,33
2013,7,1,1900,48,37,35,34,33
2013,7,1,2000,48,37,35,34,33
2013,7,1,2100,48,37,35,34,34
2013,7,1,2200,48,36,34,34,33
2013,7,1,2300,48,35,33,34,32
2013,7,2,0000,36,37,33,36,31
2013,7,2,0100,48,36,33,33,31
2013,7,2,0200,47,36,32,33,31
2013,7,2,0300,47,37,32,32,31
2013,7,2,0400,47,37,32,32,31
2013,7,2,0500,46,37,33,32,31
2013,7,2,0600,45,38,33,33,31
2013,7,2,0700,44,39,33,33,31
2013,7,2,0800,43,39,33,33,31
2013,7,2,0900,42,40,33,32,31
2013,7,2,1000,41,39,33,32,30
2013,7,2,1100,40,38,32,32,30
2013,7,2,1200,39,38,32,32,30
2013,7,2,1300,39,37,31,31,30
2013,7,2,1400,38,37,31,31,30
2013,7,2,1500,37,38,31,31,30
2013,7,2,1600,37,37,31,33,30
2013,7,2,1700,38,37,32,34,30
2013,7,2,1800,38,38,32,35,31
2013,7,2,1900,38,38,33,36,31
2013,7,2,2000,38,37,33,36,31
2013,7,2,2100,38,37,33,36,31
2013,7,2,2200,37,37,33,36,31
2013,7,2,2300,37,37,33,36,31
2013,7,3,0000,37,29,27,33,29
2013,7,3,0100,36,36,33,36,30
2013,7,3,0200,36,35,32,36,30
2013,7,3,0300,36,35,32,36,30
2013,7,3,0400,36,35,31,36,29
2013,7,3,0500,36,33,31,35,29
2013,7,3,0600,36,32,30,35,29
2013,7,3,0700,36,31,30,34,28
2013,7,3,0800,37,31,30,34,28
2013,7,3,0900,37,31,30,34,28
2013,7,3,1000,36,31,30,33,28
2013,7,3,1100,36,30,30,33,28
2013,7,3,1200,36,30,29,33,27
2013,7,3,1300,35,29,29,32,27
2013,7,3,1400,35,28,29,32,27
2013,7,3,1500,35,28,28,31,27
2013,7,3,1600,35,28,28,30,27
2013,7,3,1700,34,28,27,29,27
2013,7,3,1800,34,27,27,29,27
2013,7,3,1900,35,28,27,29,27
2013,7,3,2000,36,28,27,30,27
2013,7,3,2100,36,29,27,31,27
2013,7,3,2200,37,29,28,32,28
2013,7,3,2300,37,29,27,33,28
2013,7,4,0000,38,33,34,31,29
2013,7,4,0100,37,29,27,32,29
2013,7,4,0200,37,29,27,32,29
2013,7,4,0300,37,28,27,32,29
2013,7,4,0400,37,28,27,32,29
2013,7,4,0500,37,28,27,33,29
2013,7,4,0600,38,29,27,33,29
2013,7,4,0700,38,29,28,34,29
2013,7,4,0800,39,29,29,35,29
2013,7,4,0900,40,30,31,36,30
2013,7,4,1000,40,31,32,37,31
2013,7,4,1100,41,30,32,37,31
2013,7,4,1200,41,31,32,37,31
2013,7,4,1300,42,31,32,37,31
2013,7,4,1400,41,31,31,37,30
2013,7,4,1500,41,31,31,37,30
2013,7,4,1600,41,31,31,37,29
2013,7,4,1700,40,31,31,36,29
2013,7,4,1800,40,31,31,35,28
2013,7,4,1900,40,32,31,35,29
2013,7,4,2000,39,33,32,35,29
2013,7,4,2100,39,33,33,34,30
2013,7,4,2200,39,33,33,33,30
2013,7,4,2300,38,33,34,32,30
2013,7,5,0000,23,28,24,25,22
2013,7,5,0100,37,33,33,31,28
2013,7,5,0200,36,32,33,30,28
2013,7,5,0300,36,32,32,29,28
2013,7,5,0400,35,32,32,28,27
2013,7,5,0500,35,31,31,28,27
2013,7,5,0600,33,31,31,27,26
2013,7,5,0700,32,31,30,26,26
2013,7,5,0800,31,30,28,25,24
2013,7,5,0900,30,29,26,24,23
2013,7,5,1000,30,28,25,22,22
2013,7,5,1100,28,29,25,21,22
2013,7,5,1200,27,28,25,21,21
2013,7,5,1300,27,28,24,20,21
2013,7,5,1400,26,28,23,19,21
2013,7,5,1500,25,27,22,20,20
2013,7,5,1600,25,26,22,22,19
2013,7,5,1700,24,26,22,22,19
2013,7,5,1800,24,27,23,22,19
2013,7,5,1900,23,27,24,23,19
2013,7,5,2000,22,26,24,23,19
2013,7,5,2100,21,26,24,23,20
2013,7,5,2200,21,27,24,23,20
2013,7,5,2300,22,27,24,24,21
2013,7,6,0000,26,26,17,32,18
2013,7,6,0100,24,30,25,27,23
2013,7,6,0200,25,31,26,29,23
2013,7,6,0300,26,32,27,31,24
2013,7,6,0400,27,32,27,31,25
2013,7,6,0500,27,32,28,32,26
2013,7,6,0600,28,33,28,33,26
2013,7,6,0700,28,33,28,34,26
2013,7,6,0800,29,33,28,34,26
2013,7,6,0900,28,32,28,33,26
2013,7,6,1000,28,32,27,33,26
2013,7,6,1100,28,31,27,33,25
2013,7,6,1200,29,30,26,34,25
2013,7,6,1300,29,30,26,33,25
2013,7,6,1400,30,29,26,33,24
2013,7,6,1500,30,29,26,31,24
2013,7,6,1600,30,28,26,30,24
2013,7,6,1700,29,27,25,29,24
2013,7,6,1800,29,27,24,29,24
2013,7,6,1900,29,26,22,28,23
2013,7,6,2000,29,25,21,28,22
2013,7,6,2100,29,24,19,28,21
2013,7,6,2200,28,23,18,30,20
2013,7,6,2300,27,22,17,31,19
2013,7,7,0000,20,14,12,27,12
2013,7,7,0100,25,26,16,31,18
2013,7,7,0200,25,25,16,30,17
2013,7,7,0300,25,25,15,30,17
2013,7,7,0400,24,24,15,30,16
2013,7,7,0500,24,24,15,30,16
2013,7,7,0600,23,23,15,29,16
2013,7,7,0700,23,23,15,28,15
2013,7,7,0800,23,22,15,29,15
2013,7,7,0900,23,21,15,29,15
2013,7,7,1000,22,20,15,30,15
2013,7,7,1100,22,19,15,31,15
2013,7,7,1200,22,19,14,33,15
2013,7,7,1300,21,18,14,33,15
2013,7,7,1400,21,17,14,32,15
2013,7,7,1500,21,17,13,31,15
2013,7,7,1600,21,17,14,30,15
2013,7,7,1700,21,16,14,30,16
2013,7,7,1800,21,16,14,30,16
2013,7,7,1900,21,16,14,31,16
2013,7,7,2000,21,15,14,30,16
2013,7,7,2100,20,14,14,30,16
2013,7,7,2200,20,14,14,29,16
2013,7,7,2300,19,14,14,27,16
2013,7,8,0000,19,20,17,27,17
2013,7,8,0100,19,14,12,26,12
2013,7,8,0200,19,14,12,26,12
2013,7,8,0300,19,14,12,26,12
2013,7,8,0400,19,14,11,25,12
2013,7,8,0500,18,14,12,25,12
2013,7,8,0600,18,14,12,25,12
2013,7,8,0700,17,13,12,26,11
2013,7,8,0800,17,13,11,26,11
2013,7,8,0900,17,13,11,26,11
2013,7,8,1000,17,13,11,25,11
2013,7,8,1100,16,13,11,24,12
2013,7,8,1200,16,14,11,23,12
2013,7,8,1300,16,14,11,25,12
2013,7,8,1400,16,14,11,29,12
2013,7,8,1500,16,14,12,31,12
2013,7,8,1600,17,15,12,32,13
2013,7,8,1700,17,16,13,31,14
2013,7,8,1800,18,17,13,29,14
2013,7,8,1900,18,17,13,28,14
2013,7,8,2000,18,18,14,27,15
2013,7,8,2100,18,19,15,27,16
2013,7,8,2200,19,19,16,27,16
2013,7,8,2300,19,20,17,27,16
2013,7,9,0000,24,17,14,26,16
2013,7,9,0100,20,20,17,27,17
2013,7,9,0200,20,20,16,28,17
2013,7,9,0300,21,20,17,29,17
2013,7,9,0400,21,20,17,30,18
2013,7,9,0500,22,21,17,30,18
2013,7,9,0600,23,21,17,30,18
2013,7,9,0700,24,21,17,30,18
2013,7,9,0800,23,21,16,30,18
2013,7,9,0900,24,21,17,30,19
2013,7,9,1000,24,22,17,30,19
2013,7,9,1100,24,22,17,29,19
2013,7,9,1200,25,22,17,30,19
2013,7,9,1300,25,22,17,30,19
2013,7,9,1400,25,22,17,29,19
2013,7,9,1500,25,22,17,29,19
2013,7,9,1600,24,21,17,29,18
2013,7,9,1700,24,21,17,29,19
2013,7,9,1800,23,20,17,29,18
2013,7,9,1900,24,20,17,28,18
2013,7,9,2000,25,19,16,28,17
2013,7,9,2100,25,18,15,28,17
2013,7,9,2200,25,18,14,27,16
2013,7,9,2300,25,17,14,27,16
2013,7,10,0000,19,13,14,15,13
2013,7,10,0100,24,17,14,24,16
2013,7,10,0200,24,17,14,22,16
2013,7,10,0300,23,16,14,20,16
2013,7,10,0400,23,16,14,19,15
2013,7,10,0500,22,16,14,18,15
2013,7,10,0600,21,16,14,18,15
2013,7,10,0700,21,16,14,18,15
2013,7,10,0800,22,16,15,18,16
2013,7,10,0900,22,16,15,18,15
2013,7,10,1000,22,15,15,18,15
2013,7,10,1100,22,15,15,18,15
2013,7,10,1200,22,15,15,17,15
2013,7,10,1300,22,15,14,18,14
2013,7,10,1400,22,14,14,17,14
2013,7,10,1500,22,14,14,17,14
2013,7,10,1600,21,14,14,16,14
2013,7,10,1700,21,13,14,16,13
2013,7,10,1800,21,13,14,16,13
2013,7,10,1900,20,13,15,17,13
2013,7,10,2000,20,13,15,17,13
2013,7,10,2100,20,13,14,17,13
2013,7,10,2200,20,13,14,16,13
2013,7,10,2300,19,13,14,16,13
2013,7,11,0000,18,20,21,23,18
2013,7,11,0100,19,13,14,16,12
2013,7,11,0200,19,13,14,16,12
2013,7,11,0300,19,13,14,16,12
2013,7,11,0400,18,13,14,16,12
2013,7,11,0500,18,13,14,18,12
2013,7,11,0600,18,13,14,18,12
2013,7,11,0700,18,13,14,19,12
2013,7,11,0800,18,12,14,19,12
2013,7,11,0900,17,12,14,18,12
2013,7,11,1000,17,13,14,18,12
2013,7,11,1100,17,13,14,18,12
2013,7,11,1200,17,13,14,19,12
2013,7,11,1300,17,14,15,19,13
2013,7,11,1400,17,15,15,18,13
2013,7,11,1500,16,15,15,18,13
2013,7,11,1600,16,15,15,18,14
2013,7,11,1700,17,15,16,18,14
2013,7,11,1800,17,17,16,19,15
2013,7,11,1900,17,17,17,20,15
2013,7,11,2000,16,18,18,20,15
2013,7,11,2100,16,18,18,21,15
2013,7,11,2200,16,19,19,22,16
2013,7,11,2300,17,20,20,22,18
2013,7,12,0000,40,28,37,32,36
2013,7,12,0100,19,21,22,24,20
2013,7,12,0200,21,21,24,24,21
2013,7,12,0300,23,22,26,25,22
2013,7,12,0400,25,23,28,26,24
2013,7,12,0500,27,23,30,27,25
2013,7,12,0600,29,23,32,30,27
2013,7,12,0700,31,24,33,31,29
2013,7,12,0800,33,24,35,33,31
2013,7,12,0900,35,26,37,35,33
2013,7,12,1000,37,28,38,37,35
2013,7,12,1100,37,29,39,37,36
2013,7,12,1200,37,29,40,37,36
2013,7,12,1300,39,29,40,38,36
2013,7,12,1400,39,29,39,37,36
2013,7,12,1500,40,29,40,38,37
2013,7,12,1600,40,29,40,38,38
2013,7,12,1700,39,30,40,37,38
2013,7,12,1800,40,30,40,36,38
2013,7,12,1900,40,30,40,35,37
2013,7,12,2000,39,29,39,34,37
2013,7,12,2100,39,29,38,33,37
2013,7,12,2200,40,29,37,33,36
2013,7,12,2300,40,28,37,32,36
2013,7,13,0000,41,40,36,37,37
2013,7,13,0100,40,28,36,32,35
2013,7,13,0200,38,29,35,32,35
2013,7,13,0300,36,29,34,32,34
2013,7,13,0400,35,29,33,31,33
2013,7,13,0500,34,29,32,30,33
2013,7,13,0600,32,29,30,29,32
2013,7,13,0700,31,30,29,27,30
2013,7,13,0800,30,30,28,26,29
2013,7,13,0900,29,29,27,24,27
2013,7,13,1000,28,28,27,22,25
2013,7,13,1100,28,28,26,22,25
2013,7,13,1200,29,29,27,22,26
2013,7,13,1300,29,29,27,23,26
2013,7,13,1400,30,30,28,23,27
2013,7,13,1500,30,31,29,25,28
2013,7,13,1600,31,32,30,26,29
2013,7,13,1700,33,33,31,27,29
2013,7,13,1800,34,33,32,28,30
2013,7,13,1900,35,34,32,30,31
2013,7,13,2000,37,36,34,31,33
2013,7,13,2100,38,37,35,33,34
2013,7,13,2200,39,38,36,35,35
2013,7,13,2300,40,39,36,36,36
2013,7,14,0000,32,32,30,31,30
2013,7,14,0100,41,40,36,39,37
2013,7,14,0200,42,40,37,40,38
2013,7,14,0300,43,40,37,40,39
2013,7,14,0400,45,41,38,41,39
2013,7,14,0500,45,42,39,41,40
2013,7,14,0600,45,42,39,41,40
2013,7,14,0700,45,43,39,41,40
2013,7,14,0800,45,43,39,41,40
2013,7,14,0900,44,43,39,41,40
2013,7,14,1000,44,42,38,41,40
2013,7,14,1100,43,40,38,40,39
2013,7,14,1200,42,39,37,40,38
2013,7,14,1300,42,39,36,40,37
2013,7,14,1400,41,39,36,40,37
2013,7,14,1500,41,39,36,39,37
2013,7,14,1600,40,38,35,39,36
2013,7,14,1700,39,37,34,38,35
2013,7,14,1800,38,36,34,37,34
2013,7,14,1900,36,35,33,36,33
2013,7,14,2000,36,34,32,35,32
2013,7,14,2100,35,34,31,34,32
2013,7,14,2200,34,33,31,33,31
2013,7,14,2300,33,33,31,32,30
2013,7,15,0000,24,19,17,28,17
2013,7,15,0100,31,32,30,29,29
2013,7,15,0200,30,31,29,28,28
2013,7,15,0300,29,30,28,27,26
2013,7,15,0400,28,29,26,26,25
2013,7,15,0500,27,28,25,26,24
2013,7,15,0600,27,26,24,25,23
2013,7,15,0700,26,25,23,25,22
2013,7,15,0800,25,24,22,25,21
2013,7,15,0900,24,24,21,25,20
2013,7,15,1000,24,24,20,24,20
2013,7,15,1100,24,24,20,24,20
2013,7,15,1200,23,23,20,24,19
2013,7,15,1300,23,22,19,24,19
2013,7,15,1400,22,21,18,28,18
2013,7,15,1500,22,20,17,29,18
2013,7,15,1600,22,20,17,29,18
2013,7,15,1700,23,20,17,29,18
2013,7,15,1800,23,20,17,29,18
2013,7,15,1900,24,20,17,30,17
2013,7,15,2000,24,20,16,29,17
2013,7,15,2100,23,19,16,29,17
2013,7,15,2200,23,19,16,29,17
2013,7,15,2300,23,18,17,29,16
2013,7,16,0000,36,25,26,34,29
2013,7,16,0100,24,19,17,29,18
2013,7,16,0200,24,20,17,29,18
2013,7,16,0300,24,20,17,30,19
2013,7,16,0400,25,21,17,30,19
2013,7,16,0500,25,21,17,28,19
2013,7,16,0600,26,21,18,25,20
2013,7,16,0700,28,21,18,23,20
2013,7,16,0800,29,21,19,22,20
2013,7,16,0900,30,21,20,23,21
2013,7,16,1000,31,21,21,24,22
2013,7,16,1100,32,22,21,24,22
2013,7,16,1200,33,22,21,25,23
2013,7,16,1300,33,22,21,25,23
2013,7,16,1400,34,22,21,25,22
2013,7,16,1500,33,22,21,25,22
2013,7,16,1600,33,22,22,25,22
2013,7,16,1700,33,22,21,26,22
2013,7,16,1800,32,22,22,26,22
2013,7,16,1900,32,22,22,27,23
2013,7,16,2000,32,23,23,28,24
2013,7,16,2100,33,24,26,29,26
2013,7,16,2200,34,25,27,31,27
2013,7,16,2300,35,25,27,33,28
2013,7,17,0000,28,23,22,28,22
2013,7,17,0100,37,25,26,34,29
2013,7,17,0200,37,25,26,35,28
2013,7,17,0300,38,25,27,35,28
2013,7,17,0400,38,25,27,36,28
2013,7,17,0500,38,26,28,36,29
2013,7,17,0600,37,27,28,37,29
2013,7,17,0700,36,27,29,37,29
2013,7,17,0800,35,28,29,37,29
2013,7,17,0900,35,28,29,37,29
2013,7,17,1000,34,28,29,37,29
2013,7,17,1100,34,27,28,36,28
2013,7,17,1200,34,27,28,36,28
2013,7,17,1300,34,27,29,36,29
2013,7,17,1400,33,27,29,36,29
2013,7,17,1500,33,28,30,36,29
2013,7,17,1600,33,27,29,36,28
2013,7,17,1700,33,27,29,35,28
2013,7,17,1800,33,26,28,35,27
2013,7,17,1900,33,27,28,34,27
2013,7,17,2000,33,26,26,34,26
2013,7,17,2100,32,25,24,33,25
2013,7,17,2200,31,24,23,31,24
2013,7,17,2300,30,23,22,29,23
2013,7,18,0000,24,19,19,23,21
2013,7,18,0100,28,22,22,28,22
2013,7,18,0200,28,22,22,27,23
2013,7,18,0300,27,21,22,26,23
2013,7,18,0400,27,21,21,26,23
2013,7,18,0500,27,21,21,24,23
2013,7,18,0600,27,21,21,24,22
2013,7,18,0700,27,21,21,23,22
2013,7,18,0800,27,20,20,22,21
2013,7,18,0900,26,20,20,21,21
2013,7,18,1000,27,20,19,21,21
2013,7,18,1100,27,20,19,21,22
2013,7,18,1200,26,20,20,21,21
2013,7,18,1300,26,20,19,21,21
2013,7,18,1400,27,20,20,21,22
2013,7,18,1500,27,20,19,21,21
2013,7,18,1600,27,20,19,22,21
2013,7,18,1700,27,20,20,22,22
2013,7,18,1800,27,20,20,23,22
2013,7,18,1900,26,20,20,23,22
2013,7,18,2000,26,20,20,23,22
2013,7,18,2100,26,20,20,23,22
2013,7,18,2200,26,20,20,23,22
2013,7,18,2300,25,19,19,24,21
2013,7,19,0000,23,17,13,21,16
2013,7,19,0100,23,19,18,24,20
2013,7,19,0200,23,19,17,25,19
2013,7,19,0300,22,18,17,26,19
2013,7,19,0400,22,18,16,27,18
2013,7,19,0500,21,18,16,28,17
2013,7,19,0600,21,17,16,29,17
2013,7,19,0700,21,17,15,30,17
2013,7,19,0800,21,17,15,30,17
2013,7,19,0900,21,17,15,30,17
2013,7,19,1000,20,17,15,30,17
2013,7,19,1100,21,17,14,31,17
2013,7,19,1200,21,16,14,31,17
2013,7,19,1300,22,16,14,31,16
2013,7,19,1400,22,16,14,31,16
2013,7,19,1500,23,16,13,32,16
2013,7,19,1600,23,16,13,32,16
2013,7,19,1700,22,16,13,30,15
2013,7,19,1800,22,15,13,26,15
2013,7,19,1900,22,15,12,25,15
2013,7,19,2000,22,16,12,23,15
2013,7,19,2100,23,16,13,23,16
2013,7,19,2200,22,16,12,22,16
2013,7,19,2300,23,16,13,21,16
2013,7,20,0000,32,25,20,33,25
2013,7,20,0100,23,17,14,21,17
2013,7,20,0200,24,17,14,22,17
2013,7,20,0300,24,18,14,22,17
2013,7,20,0400,24,18,14,23,18
2013,7,20,0500,24,18,15,23,18
2013,7,20,0600,25,19,15,24,18
2013,7,20,0700,25,19,15,25,19
2013,7,20,0800,25,19,15,25,19
2013,7,20,0900,26,19,16,25,19
2013,7,20,1000,26,19,16,26,19
2013,7,20,1100,26,19,15,25,19
2013,7,20,1200,26,19,16,26,19
2013,7,20,1300,26,19,16,26,20
2013,7,20,1400,26,19,16,26,21
2013,7,20,1500,26,20,16,27,22
2013,7,20,1600,27,21,17,28,23
2013,7,20,1700,28,22,17,29,23
2013,7,20,1800,30,23,18,31,23
2013,7,20,1900,31,23,19,32,24
2013,7,20,2000,31,24,19,33,24
2013,7,20,2100,31,24,20,33,24
2013,7,20,2200,32,25,20,34,24
2013,7,20,2300,32,25,20,34,25
2013,7,21,0000,28,27,23,31,25
2013,7,21,0100,32,25,20,33,25
2013,7,21,0200,32,25,20,33,25
2013,7,21,0300,32,26,20,33,25
2013,7,21,0400,32,26,20,33,25
2013,7,21,0500,32,26,20,34,25
2013,7,21,0600,32,26,20,34,25
2013,7,21,0700,32,26,20,33,25
2013,7,21,0800,32,26,20,33,25
2013,7,21,0900,31,26,19,33,26
2013,7,21,1000,30,26,20,33,25
2013,7,21,1100,30,26,20,33,25
2013,7,21,1200,29,26,19,33,25
2013,7,21,1300,29,26,20,33,24
2013,7,21,1400,29,26,20,33,24
2013,7,21,1500,29,26,20,33,24
2013,7,21,1600,28,26,21,33,24
2013,7,21,1700,28,26,21,33,24
2013,7,21,1800,27,26,22,32,24
2013,7,21,1900,27,26,21,31,25
2013,7,21,2000,27,26,22,30,26
2013,7,21,2100,27,26,22,30,24
2013,7,21,2200,27,26,22,30,24
2013,7,21,2300,27,27,22,31,24
2013,7,22,0000,36,32,30,38,31
2013,7,22,0100,28,27,23,31,25
2013,7,22,0200,27,27,23,32,25
2013,7,22,0300,27,27,24,32,25
2013,7,22,0400,28,27,24,32,25
2013,7,22,0500,28,27,24,32,25
2013,7,22,0600,28,27,24,33,25
2013,7,22,0700,28,27,24,33,25
2013,7,22,0800,28,27,24,33,26
2013,7,22,0900,29,28,24,33,26
2013,7,22,1000,30,28,24,33,26
2013,7,22,1100,30,28,25,34,26
2013,7,22,1200,30,29,25,34,27
2013,7,22,1300,31,29,26,34,27
2013,7,22,1400,31,30,26,34,28
2013,7,22,1500,31,30,27,34,28
2013,7,22,1600,31,31,27,35,29
2013,7,22,1700,31,31,27,35,29
2013,7,22,1800,31,31,27,35,29
2013,7,22,1900,33,32,28,36,30
2013,7,22,2000,34,32,28,36,30
2013,7,22,2100,35,33,28,37,31
2013,7,22,2200,36,33,29,38,31
2013,7,22,2300,36,33,29,38,31
2013,7,23,0000,29,25,20,42,21
2013,7,23,0100,36,33,30,38,31
2013,7,23,0200,37,33,30,38,31
2013,7,23,0300,37,34,30,38,31
2013,7,23,0400,37,34,30,39,31
2013,7,23,0500,37,34,30,39,31
2013,7,23,0600,37,34,30,38,31
2013,7,23,0700,37,34,30,38,31
2013,7,23,0800,37,34,30,38,31
2013,7,23,0900,37,34,30,38,30
2013,7,23,1000,37,34,30,38,30
2013,7,23,1100,37,33,30,38,30
2013,7,23,1200,37,33,29,38,29
2013,7,23,1300,38,33,28,37,29
2013,7,23,1400,37,32,28,37,28
2013,7,23,1500,38,31,27,36,28
2013,7,23,1600,38,30,26,35,27
2013,7,23,1700,38,29,25,37,26
2013,7,23,1800,38,28,24,39,25
2013,7,23,1900,35,27,24,42,24
2013,7,23,2000,33,27,23,42,23
2013,7,23,2100,31,26,22,41,22
2013,7,23,2200,30,25,21,41,21
2013,7,23,2300,30,25,21,42,21
2013,7,24,0000,22,21,21,39,22
2013,7,24,0100,29,25,20,42,20
2013,7,24,0200,28,24,19,42,20
2013,7,24,0300,28,23,19,41,19
2013,7,24,0400,28,22,19,41,19
2013,7,24,0500,27,22,18,41,19
2013,7,24,0600,27,22,18,41,19
2013,7,24,0700,27,22,18,40,19
2013,7,24,0800,26,22,18,40,19
2013,7,24,0900,26,22,18,40,19
2013,7,24,1000,26,21,18,39,19
2013,7,24,1100,25,21,19,40,19
2013,7,24,1200,24,21,19,38,19
2013,7,24,1300,24,21,19,38,18
2013,7,24,1400,24,21,19,40,18
2013,7,24,1500,23,21,19,40,18
2013,7,24,1600,23,21,19,38,18
2013,7,24,1700,22,21,19,36,19
2013,7,24,1800,22,21,20,40,20
2013,7,24,1900,23,21,20,41,20
2013,7,24,2000,23,21,20,43,20
2013,7,24,2100,23,21,20,43,20
2013,7,24,2200,23,21,20,42,21
2013,7,24,2300,23,21,21,40,20
2013,7,25,0000,31,21,20,37,23
2013,7,25,0100,23,21,21,38,22
2013,7,25,0200,23,22,21,38,23
2013,7,25,0300,23,22,22,37,24
2013,7,25,0400,23,22,22,36,25
2013,7,25,0500,24,23,23,35,25
2013,7,25,0600,25,23,23,35,26
2013,7,25,0700,27,23,24,34,26
2013,7,25,0800,28,23,24,34,27
2013,7,25,0900,29,23,24,33,27
2013,7,25,1000,29,24,23,33,27
2013,7,25,1100,30,23,22,32,27
2013,7,25,1200,31,23,22,32,27
2013,7,25,1300,31,23,22,32,27
2013,7,25,1400,31,22,22,33,27
2013,7,25,1500,31,22,22,36,27
2013,7,25,1600,31,23,22,40,27
2013,7,25,1700,31,23,22,41,26
2013,7,25,1800,31,23,21,38,26
2013,7,25,1900,31,22,21,35,26
2013,7,25,2000,30,22,21,34,25
2013,7,25,2100,30,21,21,34,25
2013,7,25,2200,30,21,21,35,24
2013,7,25,2300,30,21,20,35,24
2013,7,26,0000,42,28,24,34,30
2013,7,26,0100,31,20,20,37,23
2013,7,26,0200,32,20,19,37,22
2013,7,26,0300,33,19,19,38,20
2013,7,26,0400,33,18,18,39,19
2013,7,26,0500,33,18,18,39,19
2013,7,26,0600,35,17,17,39,18
2013,7,26,0700,34,17,17,39,19
2013,7,26,0800,33,18,17,39,20
2013,7,26,0900,33,20,18,39,21
2013,7,26,1000,34,20,19,39,22
2013,7,26,1100,35,21,20,39,22
2013,7,26,1200,35,21,20,37,22
2013,7,26,1300,35,21,20,34,22
2013,7,26,1400,35,21,20,30,23
2013,7,26,1500,35,21,20,28,24
2013,7,26,1600,35,21,21,28,24
2013,7,26,1700,36,21,21,27,24
2013,7,26,1800,36,22,21,28,24
2013,7,26,1900,36,23,21,29,25
2013,7,26,2000,37,25,22,30,26
2013,7,26,2100,39,26,22,31,28
2013,7,26,2200,41,27,23,33,30
2013,7,26,2300,41,28,23,33,30
2013,7,27,0000,36,31,28,32,28
2013,7,27,0100,41,29,23,34,31
2013,7,27,0200,41,30,24,35,31
2013,7,27,0300,41,30,25,36,32
2013,7,27,0400,40,31,26,37,33
2013,7,27,0500,40,32,27,37,34
2013,7,27,0600,39,32,28,37,34
2013,7,27,0700,39,33,28,37,34
2013,7,27,0800,39,33,28,36,33
2013,7,27,0900,39,33,29,36,33
2013,7,27,1000,39,33,29,35,33
2013,7,27,1100,38,34,29,33,33
2013,7,27,1200,38,35,29,34,33
2013,7,27,1300,38,35,30,34,33
